119	4	-6.538336	-10.613599	5.278863	7.337268	-6.538321	-4.164120	-2.479121	-3.172125	-6.538335	-4.851985	4.121562	2.788868	5.394909	6.505336	-10.782098	-3.756371
126	4	7.152639	3.089753	3.346072	4.933165	0.584990	2.929697	7.148219	4.933165	-2.329286	-8.057569	7.148566	4.933165	7.153454	6.064125	-1.506798	-3.601880
129	4	1.831301	3.030770	3.563089	5.828397	-4.198751	-5.442136	-7.424740	-4.331159	6.651946	6.066051	-13.260078	-4.331159	1.837267	5.337373	-7.986288	-4.331159
131	4	-4.070529	-5.201440	-6.512972	-5.913519	7.066274	6.989140	-12.145151	-5.913519	-4.772279	-8.805561	5.867149	5.606389	1.689772	6.127850	-6.513288	-5.913519
134	4	4.793589	-3.994669	4.218925	7.194928	8.557969	1.801196	-4.407192	6.322996	9.041957	7.296015	-10.439213	-0.080019	-3.155994	-7.958766	6.254754	7.241360
140	4	-4.219264	-9.291953	7.694455	6.552032	-4.219255	-4.861500	-2.661045	-3.700194	-4.219264	-9.060689	7.563881	1.525354	6.369848	5.099079	-8.783572	-4.151259
141	4	-0.760967	4.731464	-4.877053	-3.773557	-1.017964	3.417707	6.719113	6.857423	-3.425909	-1.013451	-4.877052	-3.773557	5.958355	9.500626	-10.699996	-5.001381
143	4	6.299414	7.915366	-7.144629	-5.034970	-4.615110	-1.105400	-3.805154	-1.076499	-5.796770	-8.843264	7.531523	5.430087	6.204418	2.187621	-2.063280	5.307500
148	4	8.263243	6.290260	-9.647142	-7.857991	-2.899595	-3.625420	-4.028897	-7.857991	-2.899595	-6.383837	5.203714	4.709024	-2.899595	-3.625420	1.868951	-1.832630
155	4	-3.486112	-4.563739	4.755192	6.125986	-3.486028	-0.507975	-5.313733	-4.271084	7.084387	7.908186	-7.846619	-4.515694	0.585494	5.073264	-5.314187	-4.271169
156	4	4.547762	4.452593	-6.225139	-4.737031	-2.476712	-2.724790	-3.034788	-4.736995	-2.476712	-2.724801	3.076447	0.872932	-2.478264	-10.234792	8.543615	6.893352
160	4	7.892374	8.768201	-9.902539	-6.838556	-2.962200	-2.100984	-4.086318	-6.838106	1.350625	3.915986	-4.086341	-6.838106	-3.237804	-4.010686	7.069050	5.207536
161	4	0.687169	-7.861697	6.704172	8.095840	0.687172	-4.536263	-6.072458	-3.320223	7.282031	5.021184	-9.338279	2.108232	7.282031	5.022513	-9.425397	-3.320224
165	4	5.044741	7.149317	-7.837497	-6.761686	-5.095356	-1.389390	-5.739947	-6.761686	5.044741	5.823468	2.996910	5.164864	-5.200553	-2.979942	5.473197	5.185094
168	4	-0.895636	3.095286	3.100480	-0.044045	5.534790	7.291466	-8.615935	-5.536793	-4.239900	-1.494094	-2.729734	-5.536743	-0.895635	3.095684	-2.729734	-5.536743
169	4	-0.128446	-13.943702	4.492316	7.620927	0.104097	-7.818223	-1.261805	-2.663999	6.306549	4.604006	-3.388765	-2.667873	-4.266387	-13.947225	4.552035	7.621770
172	4	-4.824027	-2.204839	-4.506596	-4.660640	-4.824029	-2.204961	2.915299	0.004699	-4.832754	-7.175085	8.014042	5.249162	6.750705	7.093280	-7.115439	-4.685540
174	4	4.342587	7.391371	-3.424896	-4.771053	-4.865334	-5.265367	-2.698663	-4.770941	-4.865336	-11.475790	6.422286	6.500104	-4.865334	-5.279894	3.062790	0.181904
187	4	1.485761	2.757559	7.616364	8.268250	1.702559	6.193631	-2.946420	-2.106274	8.005063	5.321289	2.682623	8.235186	8.005081	8.367606	-7.931860	-2.106276
192	4	-5.601868	-14.306168	-1.739908	5.543383	-5.601770	-8.743493	-7.137278	-3.290883	-5.601868	-14.474371	3.355622	7.803083	6.146034	2.833071	-10.443739	-3.297853
194	4	6.388860	7.575707	-7.703026	-5.161343	0.739549	-1.493020	2.927772	0.730307	0.739453	-7.635608	6.210853	6.396467	-4.979052	-1.532907	2.929927	0.730307
197	4	-0.155903	-8.232918	6.798012	6.782582	4.887733	-3.468545	4.242760	6.782101	5.051651	-0.850428	-3.666744	-1.038027	4.889009	-3.308629	-1.125725	5.503357
202	4	-2.531190	-6.927921	6.508787	1.802231	-2.531190	-9.376981	6.904849	7.539798	7.069153	5.686305	-8.209633	-4.697505	-2.531190	-5.955138	-2.908565	-4.697504
203	4	-6.795968	-4.794756	-7.471313	1.299587	-6.795853	-4.782959	-7.471569	-4.509469	-6.802951	-9.670068	4.365214	6.368023	5.811507	6.496964	-12.488551	1.298715
204	4	7.817344	5.546365	-11.203625	-6.828452	-2.082208	-4.269524	-4.624386	-6.822935	-3.695366	-9.569840	6.467838	5.697596	1.206923	3.206601	-4.633300	-6.823003
205	4	5.636174	6.865344	-11.446418	-2.452097	-2.318989	-1.736964	-5.096248	-2.451393	-2.318990	-5.497845	6.547270	6.660297	-0.179943	3.708154	-5.096359	-2.451394
211	4	2.286834	-2.747747	2.523135	-0.153257	2.289606	-2.713246	-2.895892	-4.732323	2.228842	-8.331141	6.477741	6.326814	-3.113761	-6.536985	-2.886245	-4.729725
212	4	6.970639	6.030600	-7.228316	-3.502879	-1.420459	-7.579796	6.282199	6.149976	-1.382950	-3.175383	-3.658774	-3.502879	5.664113	1.587758	3.752338	6.145134
221	4	-4.195943	-6.121250	6.436460	9.080591	6.277398	6.870295	-7.730349	-1.811489	-0.642339	1.946343	6.436405	9.080591	-0.319117	6.864609	-3.544439	-1.811484
224	4	-3.502304	-3.363764	-3.825261	-3.235108	8.099718	4.921532	3.346921	5.139701	8.099720	7.871278	-8.252806	-3.263642	-3.502304	-6.294415	7.788106	5.153039
233	4	-3.309100	-3.171245	-6.591652	-4.536888	4.300753	7.878753	-7.831302	-4.598783	-3.309118	-6.373296	3.738138	6.346896	4.300722	5.511849	1.921153	5.624624
234	4	-1.247405	-6.181296	-8.609724	-3.153587	7.050179	0.046719	-10.542743	-3.176679	-1.258618	-12.431935	4.064853	6.595102	7.051297	4.855707	-10.542749	-3.176680
242	4	-1.561556	-2.598327	-2.344251	1.623473	5.998559	3.684060	2.356138	6.820123	6.144591	8.050665	-6.514730	1.623358	-1.573869	-6.957834	6.508798	6.822166
248	4	-5.705897	-8.316050	3.975171	8.379072	4.685824	3.551953	2.219726	7.935840	-4.687583	-5.691016	-5.062727	-2.057552	4.762581	6.133823	-6.894098	-2.068198
249	4	-0.024617	-3.814907	1.480528	-3.232236	8.530357	6.829365	-8.280744	-6.379207	-0.024617	-3.814907	-4.769814	-6.379179	-0.024624	-9.686317	6.534209	6.087015
252	4	-1.603574	1.597136	-5.275463	-7.898994	-3.949447	0.059431	5.997691	4.738278	6.073813	6.565282	-6.080171	-7.903644	6.036938	5.074760	5.452437	4.738274
253	4	-3.506230	-11.903434	5.671361	8.696115	-3.505078	-8.118298	-0.489775	4.680324	7.075679	5.590791	-5.743026	1.886119	6.145837	0.016162	-4.979821	1.897750
254	4	-0.183747	-6.381611	-6.418676	-6.637970	6.008596	5.166998	-8.364750	-6.637987	-0.183747	-6.398535	4.760949	2.361438	-4.901864	-6.398691	4.820863	2.361539
259	4	-7.879405	-6.973769	7.149422	9.139909	4.382389	9.227821	-6.784515	-3.909811	-7.875763	-2.454412	-3.638646	-3.721097	4.367784	4.702256	4.165735	9.121623
262	4	-3.558160	-8.349276	8.304891	6.568991	-3.558156	-5.881075	-3.407332	-5.396261	6.499480	5.536791	-8.860712	-5.906787	6.135432	2.894218	2.936208	6.525202
264	4	7.946937	7.870838	-7.713806	-4.885146	-4.619130	-3.956222	-1.067614	-4.839860	-4.619130	-3.967441	4.979034	0.480712	-4.619131	-5.746550	5.360813	5.118824
265	4	-2.931521	-4.902569	-5.022552	-2.114222	-2.931522	-10.829181	7.697692	8.322808	6.567999	1.624233	-4.644328	4.429634	7.514187	7.260584	-11.079567	-2.478483
267	4	-2.699495	-10.590202	6.960404	6.212897	-2.679998	-4.237918	3.531216	0.321896	9.046406	8.694718	-6.720318	-3.725955	8.018353	2.335130	4.567399	6.194864
268	4	-1.155054	-7.908448	7.326330	7.301826	8.488813	7.546799	-6.994320	-4.157799	-1.154764	-2.833162	3.174990	1.464355	-1.154750	-2.810710	0.999168	-0.908187
270	4	5.053726	7.979600	-6.424600	-5.325583	-6.023089	-3.880185	2.846135	-1.242055	-1.988144	2.631040	-3.569070	-5.308907	-6.019278	-3.872461	-3.568446	-5.308892
281	4	-4.947648	-8.148856	6.539066	6.037188	6.712111	8.129655	-5.383536	-4.972223	-2.240021	-2.562037	-0.245698	-4.560632	-2.245937	-2.565693	4.219387	0.577125
288	4	-5.141014	-7.480957	5.236676	6.891435	-5.032165	-4.001297	-4.232311	-2.679775	8.072391	7.236541	-8.291644	-2.868877	-0.353569	0.435152	-4.378066	-2.697757
294	4	6.060898	4.250326	-2.640702	4.511780	-4.585371	-10.274667	8.787494	6.664148	5.583761	1.381805	2.453549	6.292332	-3.111179	0.084564	-0.972876	0.629956
298	4	4.540305	-0.427486	-9.777507	-5.684445	6.528675	6.818602	-9.780216	-5.684445	-3.675193	-5.656266	-5.566839	-5.680991	2.582643	-8.137539	3.982966	6.285459
300	4	6.349582	2.471920	5.644154	6.934358	-1.947228	-0.633548	-4.239432	-3.549898	-1.971946	-7.063878	7.546946	6.934358	6.488582	8.909254	-6.144331	-3.549898
301	4	-0.727872	0.820613	-4.222522	-1.674547	-6.427561	-11.573393	7.378609	7.274266	-6.427561	-5.612690	-4.222450	-1.674546	5.008835	7.325439	-9.739100	-1.688783
307	4	-7.107135	-9.919218	7.642323	6.320553	5.482934	5.197179	-5.471658	-4.627364	-1.456600	0.726622	-3.044826	-3.152725	-5.776763	-5.336089	-3.044293	-3.152265
311	4	-3.404375	-6.620414	8.107621	6.692973	1.352481	3.526831	-0.646721	-3.556466	7.488073	8.775748	-7.122361	-3.563234	1.047167	-0.169808	-0.646491	-3.556460
323	4	6.297892	7.821062	4.286808	0.095658	0.616235	1.755112	6.200733	0.097858	-2.695553	-10.495187	6.897363	6.194875	-2.527995	-4.392895	6.200770	0.097858
330	4	0.883458	-2.054702	2.832481	-3.825702	0.883459	-2.044822	-2.065299	-7.209693	6.277336	5.458712	-7.952899	-9.266535	-0.623896	-3.165650	2.832898	-3.825528
331	4	0.270492	1.557184	-6.754993	-7.901449	-2.891000	-4.297812	-6.750626	-7.901449	7.162188	6.480104	-11.951162	-7.901449	-2.899326	-5.103548	5.627849	4.313322
332	4	6.597345	6.584344	-9.590815	-4.449020	-5.672395	-5.371994	-5.813482	-4.449020	-5.672395	-11.461384	3.779528	6.525902	-5.672395	-11.456873	0.566724	6.419943
333	4	3.304828	8.433769	-6.551624	-7.472899	-7.273433	-3.469194	2.663713	-2.331301	-7.273433	-3.356785	-3.790465	-6.523220	-7.273433	-9.698866	8.065809	4.256088
337	4	6.885875	8.112141	-9.665172	-7.327986	0.347228	6.389249	2.915854	-2.186162	0.347228	6.389249	-3.143310	-7.327986	0.346694	6.277255	7.032276	3.604494
345	4	6.678281	8.187755	-7.365474	-4.793946	-5.411622	-7.627407	6.861427	7.520841	0.879135	4.802495	-2.780355	-4.387055	5.700598	2.696053	3.118355	7.518690
362	4	8.923391	5.851254	-12.783346	-5.773362	-2.203569	-5.365944	-6.633677	-5.773362	-2.203569	-10.857742	6.176045	6.598598	-2.203569	-5.391335	2.646573	0.271512
368	4	-3.239087	-6.945901	9.372463	6.827690	-3.239034	-6.660776	2.130291	-0.550660	8.219078	4.446564	5.499156	6.684434	4.296085	-1.649383	6.198845	6.741721
369	4	-3.116136	-6.482829	-4.123720	1.737121	-3.116137	-10.018520	6.453310	6.557387	-3.116129	-5.449581	-4.505081	-4.262671	7.047322	5.390695	-6.871406	1.737121
371	4	-4.991962	-9.680713	7.601823	6.145542	-4.991962	-6.960690	-3.697797	-4.567929	6.892698	5.383862	-9.404629	-4.567948	1.187837	5.317247	-3.698167	-4.567929
372	4	-6.265097	-13.146355	6.739463	6.870072	-6.265097	-7.074724	-4.488687	-2.046195	-6.265097	-7.082360	4.882851	0.942603	6.070502	4.315061	-9.739290	-3.920345
377	4	-4.934854	-8.275781	-8.340184	-4.338308	-4.944281	-14.286636	-1.941028	5.789668	-4.944311	-14.606494	4.278855	6.436075	-4.934855	-8.275971	3.759414	1.584723
382	4	4.669908	1.160877	5.221635	6.733975	-6.282213	-6.612033	8.341465	6.736060	4.705384	6.785766	-6.258893	-4.130878	-0.187712	4.317313	-2.948562	-3.419315
384	4	-2.797826	-4.541003	6.383607	2.200894	-2.797826	-7.620516	6.440043	6.976487	6.234420	4.217283	-8.521655	-4.195940	-2.797826	-4.220474	-3.818413	-4.195940
389	4	-4.183422	-7.646655	5.370445	5.946340	6.795009	5.645601	-3.125374	3.227821	1.072514	3.131764	-0.666881	3.438413	-4.178185	-5.014960	-0.523818	3.527176
393	4	2.156795	-5.526574	-3.304574	-3.492086	1.802769	-10.137224	7.735954	7.092668	6.126607	2.112666	3.080585	6.994558	6.631849	6.276111	-8.361342	-3.492087
396	4	-0.253131	-7.525753	7.066879	6.370816	0.109938	-5.273274	-5.187499	-4.875544	6.850385	4.544096	-9.734836	-4.886075	6.579665	2.590172	2.515933	5.876900
398	4	6.741045	9.043899	-7.841403	-6.457640	-4.567860	-9.024455	6.841297	5.633070	6.702883	3.790824	3.721650	5.632675	-4.567109	-3.771129	-4.843500	-6.457609
409	4	-4.718215	-4.506708	-3.676579	-4.503779	-4.718215	-7.375381	6.891529	5.426047	7.353714	4.012319	2.117740	5.403270	7.354645	6.863859	-8.397554	-4.503786
415	4	-3.848246	-8.738193	5.625058	7.346179	6.250841	6.538202	-13.145207	-5.306174	-3.848246	-3.399375	-6.626769	-5.306169	-3.848246	-3.402575	-0.656207	-0.287142
418	4	4.480752	3.143263	4.353198	6.237862	-5.759033	-2.754819	-6.437456	-4.230850	-5.759055	-4.760233	5.631878	6.254412	4.494613	5.144029	-7.731802	-4.231646
420	4	5.193935	6.523080	-8.080387	-1.523867	-6.671142	-10.224532	5.839900	6.129471	-5.511016	-6.020121	-4.277691	-0.836706	5.155516	4.598723	0.984735	4.928321
421	4	-5.027425	-9.343258	8.412654	7.304327	4.989626	8.670285	3.864613	0.917900	1.690567	6.760145	5.466154	1.027611	-4.978888	-4.199358	5.904363	1.043504
423	4	-1.566157	-7.390816	3.032271	0.146496	-1.566157	-7.390815	-5.918658	-6.436839	-1.566157	-13.412542	6.778111	6.733808	8.595791	4.794794	-8.692809	-6.436839
429	4	6.581123	7.545671	-10.661933	-6.201454	0.289452	4.140490	0.096685	-6.118737	0.289454	4.140585	-4.486016	-6.201454	0.223604	3.079642	6.568235	3.741260
432	4	-6.819351	-7.939110	-6.052507	1.567249	-6.768381	-7.286592	-7.454944	-4.828301	-6.911127	-13.518493	4.778742	6.820537	6.019699	5.627426	-10.702997	-4.828301
436	4	8.900526	5.887426	-7.249667	-4.959323	-3.806098	-4.002416	-0.821494	-4.958000	-3.807835	-4.011299	5.275883	1.187912	-3.854760	-5.993200	5.619823	6.377698
443	4	-3.756005	-10.567343	6.750804	7.559477	-3.755846	-5.212973	-2.011431	-2.158156	2.442862	1.331806	4.052341	2.585594	-3.755856	-5.236146	4.221332	2.586300
444	4	-5.883925	-5.234877	-4.022688	-3.545686	-5.883925	-5.235043	2.486778	-0.222809	6.314608	6.008948	-9.803497	-3.906148	-5.884008	-10.906658	7.789265	6.638085
446	4	6.698034	2.493721	0.479522	6.278537	-3.676781	-5.457940	7.244286	7.323173	7.277056	7.415237	-9.692428	-3.971745	-3.520075	0.345189	7.244286	7.323173
448	4	1.419575	7.638519	-4.628898	-4.034737	6.560465	8.616412	-9.447086	-4.874441	-1.697091	1.260311	-4.626471	-4.033641	1.418420	3.938018	3.617503	5.898302
452	4	-1.564504	-9.150251	6.204329	5.692842	6.568771	-0.353401	-8.705808	-2.137642	8.045702	5.856208	-8.710885	-2.137642	-0.839782	-3.207587	-2.031146	-2.076275
460	4	-0.134543	2.467781	-4.134333	-4.504513	-5.673822	-7.800995	5.542953	8.567435	6.280368	6.975537	-5.981955	2.056988	-2.679224	-1.325277	-4.134328	-4.504513
462	4	-3.642751	-1.539971	4.606087	-0.018593	-5.522664	-10.487104	6.537180	6.309716	5.777279	5.674202	1.618553	-1.813028	5.777279	5.674202	-4.647722	-2.486683
471	4	-3.199261	-3.556095	-6.899830	-3.432735	-3.514624	-9.474198	5.579329	7.507990	5.325950	5.013406	-6.096044	2.705473	5.326206	5.015915	-12.643393	-4.415343
475	4	-6.001774	-8.282797	6.459492	6.477576	4.639868	3.105090	4.546213	6.476934	5.026233	6.423205	-6.395980	-2.682428	-5.619156	-5.022536	0.373151	-2.641032
483	4	-2.149146	-11.307891	7.189597	5.305996	4.903328	1.676645	-4.724332	-6.553515	-2.148223	-7.515193	-2.806787	-6.553440	4.903271	1.676434	1.471778	-3.626760
489	4	-6.703254	-8.029618	5.064374	6.547980	-0.298028	6.764079	-2.778869	-3.062790	-6.703254	-3.948886	-2.778866	-3.062788	-0.298028	5.965574	2.902437	0.618641
490	4	-0.444984	0.436306	-2.428536	-4.758443	6.724435	5.803001	-4.898759	-4.770607	6.720720	3.966747	4.713511	5.618916	-0.639733	0.346495	4.680372	-0.808207
491	4	-5.233785	-3.631212	6.847030	9.051124	-3.423552	0.103602	-5.267355	-2.541821	0.757372	3.767970	-8.432025	-2.541821	5.186481	8.642835	-11.892105	-2.541821
493	4	-5.094592	-6.242529	3.688153	1.153367	-5.094592	-5.927946	-3.246200	-4.634511	-5.094592	-9.313860	7.009544	7.659247	7.072213	5.752632	-11.146540	-4.701260
494	4	-5.796614	-7.308499	7.389018	6.480496	-5.796614	-3.647187	-1.840061	-3.626923	6.566630	8.479979	-8.165064	-4.110078	0.258403	3.874729	-1.840112	-3.626994
498	4	-6.785062	-5.041902	-8.183359	-7.318004	5.664269	7.073477	-11.948955	-7.468120	-0.323029	3.339875	-8.183477	-7.318016	-6.785062	-7.094485	3.221585	5.065104
504	4	4.875801	8.206726	-8.587492	-6.556266	4.875771	3.573520	3.773725	5.639282	-5.669873	-1.910103	-6.916970	-6.556217	-5.670053	-6.537238	5.446242	5.640284
506	4	-3.789764	-9.761040	7.863436	6.432649	-3.789764	-5.022025	4.676309	-0.010843	5.950341	6.683345	-5.586066	-5.093978	5.946128	2.659332	2.734548	5.868245
511	4	-3.268304	-9.496542	3.974614	6.385023	-3.268304	-3.984355	-8.031426	0.129185	6.826074	7.834335	-13.961987	-5.657122	6.826074	7.834326	-13.944173	0.129185
513	4	-5.143095	-4.967460	6.844285	6.098639	-3.443096	-1.928391	-5.434853	-3.949007	0.225481	4.483926	-5.494796	-3.949007	6.676620	9.254402	-7.603567	-3.949007
514	4	-2.440791	-6.667130	7.687015	-0.146954	-2.440791	-6.667120	-3.477536	-6.273921	9.775315	2.836905	-9.965308	-6.273928	-2.440794	-9.168460	7.722600	6.309454
517	4	0.981175	-10.358000	7.371411	7.338156	4.888357	-5.502552	4.262847	7.222144	4.892015	-3.520830	-0.597668	5.361314	7.117047	6.867291	-7.034691	-2.668937
519	4	6.560503	8.628582	-7.494192	-2.770945	6.498350	5.403445	-1.149902	4.220507	-4.053937	-6.299253	5.846562	7.204858	-1.747130	-1.496322	-3.688027	-0.534574
520	4	-0.461476	3.892199	4.507369	0.538307	-6.384490	-9.773071	7.022747	5.403561	-6.351793	-3.650220	4.604979	0.538858	5.406317	8.800966	3.226697	0.517159
521	4	6.989049	2.177507	3.139059	7.394232	-4.083732	-0.256912	7.203965	2.312521	6.991659	6.959927	-8.223408	-4.242495	0.291480	0.795076	-3.001320	-4.242495
530	4	7.388931	3.469424	3.093399	5.702384	-4.529807	-9.464577	7.653872	5.702394	-4.529780	-4.162246	-1.767777	0.161797	7.393782	8.780738	-6.287443	-3.165068
533	4	-8.626356	-5.245864	-3.311097	-2.379209	-8.636682	-8.278933	6.389288	7.052411	3.734548	6.386779	-3.362191	-2.384163	3.614798	3.322281	6.357862	7.052220
535	4	2.522702	0.404457	-9.628332	-1.487653	7.948345	3.459293	1.076361	5.496442	-0.019476	-2.911716	6.575313	7.158322	8.079130	6.438489	-10.141115	-1.487653
536	4	3.283288	6.139981	-5.648669	-3.924700	-3.184609	-6.564765	-5.376638	-3.924700	-3.184609	-11.283062	6.557334	7.672350	3.277607	1.421431	6.287245	7.672348
540	4	-5.004666	-6.527241	-3.513533	-3.827708	-5.004666	-9.419895	5.936045	5.692050	1.390654	3.824831	-3.524061	-3.827708	5.169143	5.361029	-8.739470	-3.827730
541	4	6.403323	5.797259	-10.449906	-0.741157	-0.022901	2.676802	6.221992	8.487734	6.169490	3.948567	-4.437699	5.094893	0.471029	4.656916	-4.990489	-0.735276
556	4	6.931015	7.195468	-9.768855	-3.898002	2.082683	4.798470	-6.821299	-3.898002	-3.046854	-4.920963	5.803202	8.306871	6.106111	2.605413	2.870852	7.831268
557	4	-3.800930	-9.478008	6.953917	6.898709	7.407937	7.470978	-8.752650	-2.416461	-3.798843	-3.059467	-2.666261	-2.416461	-3.800930	-9.476439	-1.131051	3.442218
558	4	7.301043	6.694960	-11.532309	-6.658033	0.517992	-2.663678	0.359312	-3.356394	-2.345708	-6.705621	7.033475	5.111757	7.279669	3.435054	1.060336	4.605075
566	4	0.224806	2.768952	-5.010912	-8.394124	-2.783317	-2.126601	-4.671154	-8.394120	-2.783317	-2.126601	1.204919	-2.352689	5.677392	6.913681	-7.819465	-8.394125
568	4	8.529954	7.182823	-8.455785	1.593489	-3.159505	-5.296212	-4.670389	1.593489	8.529954	7.183052	-12.849297	-4.928999	-3.159505	-5.295973	-9.069000	-4.928999
571	4	-7.355836	-4.170469	-4.580731	-5.503760	5.473756	6.867869	-9.468369	-5.503783	-7.355836	-4.170469	1.784683	-2.495771	-7.355836	-8.876644	6.618299	5.925219
575	4	-0.526164	3.541602	-1.862625	-4.176508	-5.778434	-1.176141	-1.862402	-4.176508	5.176202	6.533740	-6.109010	-4.176614	-5.780610	-8.280379	5.298870	6.307452
577	4	8.314423	3.552048	-6.175698	-0.572516	0.399292	-2.258818	-0.896113	-0.558301	0.398374	-5.233837	8.092515	6.338299	7.234305	1.123424	2.812706	6.018859
582	4	-3.825758	-1.952889	2.127567	-0.667076	-3.908509	-4.462243	8.522178	6.662703	5.742480	6.810093	-9.681763	-5.800405	5.649086	4.434652	2.769366	6.030868
584	4	6.026218	4.959905	1.138738	-6.633003	-1.271483	-4.191559	4.640332	2.133347	-1.271476	-4.191284	-1.815002	-8.531597	6.026218	4.959905	-4.947624	-8.531736
585	4	-3.211761	-5.573030	-2.751927	-3.676723	-3.211761	-10.957563	6.573587	6.948247	6.934180	5.225830	-9.246060	-3.676723	-3.211761	-5.573051	1.648947	-1.296801
586	4	3.192370	7.821002	-8.645968	-6.937419	-5.984597	0.604428	-5.319914	-5.701044	-6.362480	-7.035024	6.928413	5.342872	3.148860	2.886357	3.813710	5.134165
596	4	-6.171504	-8.856837	6.818136	5.931026	-6.171452	-6.320394	0.856749	-3.182777	6.853782	4.421551	-0.021050	0.514183	6.853975	4.585351	-0.045575	-4.077502
599	4	5.558274	7.822882	-8.055261	-4.610872	-0.780997	4.859014	-5.764625	-4.610853	-1.366914	0.601968	7.102532	7.592911	-1.803599	-6.006418	7.116294	7.592912
601	4	-4.601215	-7.540647	-3.002067	-2.105647	-4.601215	-11.013521	6.879970	7.792115	5.763780	1.385660	3.141822	7.766990	5.790288	4.859170	-6.781503	-2.120922
