97	3	7.585382	6.790421	-7.318472	-0.351867	-2.146880	-2.735763	-0.792521	-0.349378	-2.359479	-7.962270	7.327858	6.993262
101	3	-7.191037	-12.437379	8.101628	7.338301	-7.191037	-7.501754	-2.299961	-3.899994	4.908573	3.495097	-5.534189	-3.900155
102	3	-4.187110	-6.278185	-4.474412	-6.930436	5.716407	3.388008	-8.843676	-7.028053	-4.187110	-9.938573	6.642310	4.843680
106	3	-6.026525	-5.690738	-3.560906	-7.854162	-6.026525	-9.721312	7.134941	3.997478	6.198823	4.272306	-7.848318	-7.854162
108	3	2.559459	-9.899526	5.610593	5.670546	2.561550	-5.315498	-7.418961	-5.244418	7.570676	3.464840	-9.956151	-5.244418
109	3	-4.352133	-6.989803	-4.121961	-3.302114	-4.352133	-9.740276	7.702299	7.069896	7.092815	5.811127	-10.113307	-4.222354
112	3	7.406256	4.632586	-10.251286	-5.699079	-1.566337	-11.546092	3.817800	6.376001	-1.456610	-7.809236	-4.260470	-5.684350
114	3	-5.704747	-4.663943	6.939706	0.672007	-8.181832	-6.722327	8.200511	6.422588	-5.486026	-4.572204	-2.601759	-5.532808
115	3	6.572488	6.918928	-12.634095	-3.292641	0.368779	-8.758598	-2.308099	8.575899	0.368779	-8.758598	3.943208	8.599288
118	3	5.684907	1.238993	1.949344	8.537056	5.685025	7.194666	-4.307119	3.834703	5.685025	7.898957	-8.526593	-1.653034
123	3	-8.986714	-10.958709	5.857994	7.729993	-8.986684	-4.979853	5.852089	1.534227	-8.986669	-4.791435	-6.272581	-4.656804
132	3	8.086603	2.986613	2.285604	7.016978	3.586114	-3.616691	5.954111	7.019648	8.086629	6.232392	-0.540178	-1.851834
133	3	-4.628532	-6.800994	7.145794	8.455374	7.258396	3.646915	4.582710	8.455372	7.259136	7.706141	-4.161323	-3.181802
136	3	-6.975203	-7.922077	-3.731725	-0.515820	-6.975203	-13.909478	6.023418	7.122337	4.147187	4.085277	-4.081344	-0.515821
138	3	4.590233	4.968133	-0.590864	-1.243068	-7.899788	-7.001013	3.359521	0.813586	-7.899788	-12.110376	7.530882	6.326780
139	3	-2.648394	-3.470259	-4.802162	-4.312781	8.141516	8.165546	-11.248651	-4.312792	-2.648394	-9.463902	4.265965	7.571657
142	3	-3.285060	-8.922287	4.523475	5.435009	-3.285057	-4.962613	-7.628432	-5.787349	8.032044	4.575705	-11.216791	-5.787349
146	3	7.259632	-1.320090	-9.210605	-5.780731	7.569897	5.282313	-9.506901	-5.780731	-2.122424	-10.629848	5.953140	4.733863
151	3	-6.363423	-8.667138	5.788303	6.712058	6.650845	8.419022	-6.447844	-5.639247	-6.357344	-2.316062	-4.587025	-5.639246
153	3	-2.322945	-4.270418	-6.815579	-4.800236	7.015798	6.794008	-9.936993	-4.800236	-2.322946	-7.763255	5.575818	5.638554
157	3	6.236773	2.101757	5.781565	5.667319	-4.748866	-10.182676	6.731974	5.667319	6.755048	6.321746	-1.128561	-2.332337
158	3	-5.496259	-2.665109	4.237791	0.907231	-5.496259	-2.665104	-2.459548	-5.653288	-5.496262	-8.793899	6.601823	6.126691
164	3	-6.918778	-2.852478	-6.750756	-4.033996	-6.919049	-8.885199	6.344704	6.189393	4.179197	5.385828	-9.437708	-4.037848
166	3	-2.750300	-8.511663	-4.482377	-8.730686	-2.750300	-8.511663	1.393689	-5.550410	7.807081	4.648894	-10.014721	-8.730687
171	3	-2.398866	-3.364018	0.579364	-2.394736	6.572265	7.467945	-7.929181	-2.480971	-2.400039	-9.308063	5.442734	7.020854
175	3	-4.874573	-2.919821	-5.426400	-5.877330	5.067260	5.878666	-10.940406	-5.888021	-4.874573	-9.406376	6.967991	6.847118
176	3	8.485795	8.907549	-10.080649	-3.800489	2.261012	-0.233825	-7.107581	-3.800489	2.005007	-4.466099	4.991917	7.313478
177	3	5.399841	-1.758587	6.398228	6.400238	5.417146	7.639760	2.984952	1.177128	-6.107328	-9.983007	9.093491	6.401186
180	3	6.093730	-2.531128	-11.369037	-4.070161	-2.143613	-15.146710	2.902491	8.118656	-2.134638	-8.685508	-9.419163	-4.070161
182	3	-6.745887	-4.506233	-6.061053	-4.016837	5.849413	5.584208	-11.612290	-4.016837	-6.745887	-9.595538	6.453262	6.964719
185	3	6.233363	3.739846	1.406699	4.487339	-5.219478	-8.674391	6.472913	5.472493	6.233411	7.402247	-7.246851	-6.415912
188	3	-5.281340	-7.213111	-4.207434	-2.684187	7.618735	5.537363	-9.838028	-2.684187	-5.281340	-13.729673	6.633768	7.029370
195	3	0.976600	2.138367	-5.774469	-5.141179	-3.516493	-8.551410	6.151747	6.616467	6.679127	5.755103	-12.113212	-5.141179
198	3	0.356555	-6.630916	7.675990	7.364125	8.437943	7.804681	-8.653455	-0.916885	0.356581	-4.280625	-2.624805	0.376567
199	3	-1.564374	-4.659682	-0.510532	2.816186	6.653023	6.357834	-6.749259	-6.210859	-1.564416	-5.059361	5.317493	5.663167
200	3	-2.002729	-8.075875	-4.930432	-5.775498	-2.147714	-14.498420	6.403002	4.637556	6.799500	3.697792	-6.907087	-6.342530
206	3	-5.002382	-7.023251	7.593615	6.794432	0.331461	4.364730	-5.062888	-1.849853	6.277677	5.656822	-7.964887	-1.849853
207	3	-1.586022	-7.025987	7.605870	6.058355	-1.536582	-1.030679	-1.891297	-6.084271	7.454020	5.950992	-7.522639	-6.093976
208	3	6.013940	5.803433	-9.908317	-2.301594	-1.562866	-5.729934	8.093976	5.924415	-1.562838	-1.848720	-4.146491	-2.301397
209	3	-5.033180	-10.535111	5.764948	6.233403	6.935716	6.660622	-10.617728	-2.891170	-3.734187	-4.373848	-5.179457	-1.445539
213	3	-1.201038	-9.293688	5.349206	6.133666	-1.201038	-8.705947	-0.606330	5.380159	7.282326	2.929314	-7.100498	5.378617
214	3	-6.792108	-6.256707	5.733523	9.107992	-6.703363	-0.896702	-2.849052	-0.339576	-0.268683	3.338784	-2.849053	-0.339576
216	3	-8.239219	-7.590571	7.718279	6.604461	0.418381	3.811337	3.399360	0.463832	-8.205796	-1.344620	3.399375	0.463838
217	3	1.638874	-11.802526	7.489305	6.070722	1.638874	-5.196573	-4.749165	-4.594909	4.234904	4.481503	-6.834141	-4.836529
218	3	7.009392	6.496090	-7.577629	-6.597940	-2.839250	-4.375141	-3.448163	-6.592362	-2.839260	-4.375771	3.675958	-1.939473
219	3	-6.132781	-11.983395	7.192629	7.706930	-5.998541	-0.900653	-3.668030	0.656489	6.211336	6.229930	-10.093186	0.656488
227	3	6.872156	3.755489	1.450701	3.897259	-2.855158	-2.521462	7.116495	3.897953	6.872787	4.590412	-6.517736	-5.901877
229	3	-6.150912	-4.298722	-8.984314	-1.600275	-1.458695	1.799286	-9.025611	-1.600275	-6.150912	-6.182071	2.966002	5.933415
230	3	-1.679826	-10.010111	6.223516	7.471717	6.724279	5.185879	-8.857731	-4.125062	-1.679826	-6.009520	-2.661063	-3.395527
231	3	-4.392993	-12.429833	6.440324	5.838418	-4.392993	-8.646437	5.914673	-0.201866	-4.392993	-8.504710	-0.458363	-4.638765
236	3	8.651280	6.305309	-11.060544	-2.323855	-0.539083	-3.499151	-6.001104	-2.323855	-0.539918	-9.731336	6.970936	5.971260
241	3	-4.165782	-9.896747	6.313047	7.226965	1.400847	4.595494	-5.592242	-3.914891	7.105220	6.236063	-8.130053	-3.914891
244	3	-2.555247	-12.096459	6.014605	5.843902	-2.555247	-5.937444	-6.544391	-6.093836	5.019843	5.726678	-12.307858	-6.097301
245	3	-6.425186	-9.249303	4.755873	7.740601	5.401688	6.082574	-7.864038	-2.691740	-6.425186	-4.956767	-4.859186	-2.691740
247	3	-4.031654	-3.764613	-7.307406	-6.659568	8.422407	6.481561	-13.837143	-6.659726	-4.034623	-5.256212	4.286606	5.492286
250	3	-7.754017	-3.502558	-6.847729	-3.133231	-7.754071	-6.919748	5.850086	6.766417	-7.754071	-5.885880	-0.431492	4.807698
255	3	8.151536	7.770804	-7.295565	-7.814869	-0.386321	-3.977974	-1.532941	-7.814861	-0.386333	-3.978224	2.917398	-2.479376
257	3	-4.457652	-7.735059	-6.567501	-3.376149	-4.457652	-13.553259	4.079344	7.794376	7.362872	4.357150	-12.647679	-3.377254
258	3	-2.073549	-6.198381	-7.245157	-5.019740	-3.208496	-11.698973	3.700489	4.903157	9.395651	4.259816	-13.504243	-5.019740
263	3	-3.638346	-7.977198	3.318094	0.969450	-3.638346	-7.977197	-4.742528	-5.522760	-3.638346	-12.987747	5.987843	7.163746
269	3	6.431907	5.957172	-11.428691	-3.386959	-3.332387	-10.281694	6.047712	6.899383	-3.313547	-4.703459	-6.201655	-3.382496
272	3	-6.378926	-6.806425	-5.994379	-6.129968	-6.378926	-7.772636	5.595217	4.399827	6.121547	5.562287	-11.775909	-6.129970
273	3	7.194244	7.823996	-13.113215	-7.082711	-5.024929	-1.716822	-6.615633	-7.082707	-5.432725	-4.047155	5.693324	5.037489
275	3	6.616803	6.880578	-10.543464	-1.271288	-4.161742	-9.272533	6.785327	4.890853	-4.161742	-3.818816	-1.090562	-1.267128
277	3	-6.203914	-5.752766	-1.703285	-4.439513	6.182178	6.045215	-6.878412	-4.440171	-6.203915	-8.984444	6.442518	5.582675
278	3	4.834677	-4.344726	5.531191	6.784556	-1.153888	-9.531454	7.447858	6.786139	8.299469	6.985971	-4.234440	-3.404480
279	3	7.000102	6.675785	-9.353691	-5.741185	-4.032105	-5.055569	-4.952855	-5.741185	-4.032238	-9.590784	5.515024	6.422623
280	3	-4.281225	-7.720312	7.729800	4.739257	8.243602	5.870959	-9.557102	-7.480854	-4.275780	-1.144797	-3.486546	-6.462204
283	3	0.099926	-3.133607	-4.297837	-4.347292	9.030276	8.053819	-9.046425	-5.501396	-2.071608	-7.450440	6.369211	5.686184
284	3	9.638889	5.049769	-13.971922	-7.510475	3.118051	-2.563573	-9.084201	-7.510475	-2.704072	-7.950425	-8.887447	-7.510475
286	3	-3.889866	-7.419811	-7.545891	-4.681127	5.955980	5.309516	-13.005753	-4.681127	-3.890005	-12.010822	4.415908	7.071840
291	3	8.455916	5.324183	-8.972998	-1.436953	-3.002290	-12.237695	7.587470	7.056538	-1.436687	-6.311425	-2.802451	-1.436829
292	3	5.800608	7.396121	-12.728207	-2.410877	-4.254587	-3.699743	-4.531613	-2.410784	-4.262209	-4.522872	6.185876	3.613335
296	3	-5.002919	-8.098316	7.324860	8.373441	-5.002919	-3.983185	-5.034084	-2.917090	7.284205	7.101745	-9.032574	-2.917090
297	3	-4.955559	-5.034650	-5.756616	-9.845789	0.564817	4.281992	-5.756649	-9.845789	5.824371	6.254377	-8.864070	-9.845789
302	3	4.865140	6.614271	-8.425800	-2.183927	-5.786210	-5.493315	6.915747	6.708943	4.865078	3.270703	2.257586	6.580004
304	3	7.055623	6.658578	-11.007280	-5.503823	-2.500820	0.897396	-6.036366	-5.503823	-2.618311	-8.738522	6.361447	5.845256
305	3	-4.977881	-9.346253	5.562110	6.250231	-4.977881	-7.269636	-3.553711	-0.735615	5.986388	4.557384	-5.993038	-0.735725
306	3	-7.345618	-4.055565	-4.879576	-5.029982	-7.371547	-7.158388	7.020090	7.157363	-7.367359	-5.326731	-4.834847	1.466930
308	3	9.211377	6.253790	-10.674935	-4.939450	-0.035353	-5.595979	-1.897182	-4.935989	-0.035354	-11.457472	3.691478	6.022962
310	3	-6.269433	-3.549255	-7.136577	0.344797	6.094958	9.372118	-12.948848	0.323245	-6.269688	-8.334160	4.517365	7.069419
312	3	7.744199	6.736326	-8.428056	-3.834306	6.717334	1.697621	3.691954	6.673195	3.219400	-7.201284	5.434160	6.673221
315	3	6.394719	7.726822	-10.047153	-2.538419	-3.807865	-3.469820	-6.251154	-2.538419	-3.807865	-5.871078	6.188155	7.592960
316	3	-5.165319	-13.041656	6.905565	6.015508	-5.165299	-6.753099	-2.074646	-6.417600	3.469181	5.047712	-3.855886	-6.418472
318	3	8.493144	6.755313	-11.281457	-5.523035	-2.356986	-4.935216	-4.912722	-5.523035	-2.356986	-10.938449	7.279802	6.912266
319	3	-6.141060	-10.114471	7.076972	6.258472	5.212843	6.723852	-6.452701	-3.127717	-3.938897	-4.594152	-4.035795	-3.127710
320	3	6.790519	7.645660	-8.789984	-3.764990	1.014373	-2.599808	-2.327027	-3.764987	-0.979250	-8.359485	5.965783	6.739726
321	3	6.661403	6.350420	-10.433254	-5.111932	-2.570578	-1.790170	0.212822	-4.264104	1.577376	3.420220	0.106806	-4.350941
324	3	-6.265920	-9.314453	6.601945	6.672859	-6.237331	-3.626946	-3.380553	-3.406011	5.485549	7.089167	-9.423509	-3.410195
325	3	-2.928553	-5.751898	-7.018163	2.413238	-2.928553	-9.540480	4.821750	6.056784	6.254490	2.867600	-8.630240	2.413238
326	3	-5.456529	-3.987966	-5.826694	-3.836028	-5.456530	-9.947241	6.247560	5.414633	5.244533	5.922088	-12.270598	-3.913112
327	3	-2.091279	-4.318275	8.161063	5.364333	5.702199	7.145527	-8.734815	-3.508427	-1.985612	-2.645100	-3.425467	-3.486016
334	3	8.810176	6.644263	-3.603303	-4.324892	8.806981	3.997670	4.666472	6.852912	-0.942312	-2.556713	8.643507	6.860959
338	3	-4.527419	-10.115877	7.269789	6.688361	6.054491	8.114517	-7.650254	-4.029476	-4.527419	-4.782287	-4.076285	-3.971498
339	3	-4.876488	-8.965623	7.406696	7.805042	7.391575	6.809192	-5.936666	-3.712541	7.391575	5.606026	-3.454547	3.781675
340	3	-7.462153	-8.162956	6.144994	7.425693	-7.462127	-3.137743	-3.470954	-4.087692	-2.005808	4.495881	-3.470954	-4.087692
342	3	6.631880	6.488818	-5.338872	-5.340004	-4.077733	-10.418993	7.115856	5.563038	-4.077733	-5.285435	2.647792	-0.841369
344	3	-7.022788	-9.214578	6.466317	6.769336	-3.209585	0.802799	-6.330610	-4.324303	-6.254314	-3.791161	-6.330500	-4.324303
346	3	7.760865	8.123201	-10.952417	-2.884602	-2.417757	-4.829871	-5.072854	-2.549534	-2.417783	-9.860707	4.251915	6.043860
347	3	-2.494417	-9.368791	7.867165	6.373348	8.243689	8.056838	-7.406103	2.661593	8.243689	8.660806	-7.799468	-2.481053
349	3	-1.214268	-6.501231	-1.044338	-2.212129	-1.382881	-12.405070	5.333113	6.904700	6.018782	3.249093	-9.793581	-5.406021
352	3	-3.516223	1.080452	8.900222	6.273176	-9.719108	-5.403894	8.900222	6.273176	-3.343148	3.898361	-2.911835	-2.987728
353	3	-5.204880	-3.051402	-4.614368	-5.950691	-5.204881	-8.244612	7.885683	4.844623	5.293138	6.501530	-9.794213	-5.950691
355	3	-5.466274	-6.119984	6.915014	6.340931	6.425396	5.609273	3.826800	0.905375	-5.304214	-2.612967	4.993116	1.064958
356	3	6.604703	5.777395	-5.377852	-5.578101	-1.825157	-2.406952	-3.339793	-5.127425	-2.963853	-3.938515	7.027082	4.082711
357	3	6.733069	6.234901	-8.829287	-1.944292	-2.697359	-9.699664	5.029876	8.182400	-2.697359	-4.333373	-5.222984	-1.936499
359	3	6.218002	4.047966	-8.773121	-4.315896	-0.917803	-8.495912	7.489237	6.212475	-0.917803	-6.247161	-2.220358	-4.315886
360	3	7.415536	5.903077	-8.810828	-3.829177	-4.517510	-5.886848	-5.341192	-3.827487	-4.517510	-6.763455	6.418360	3.963447
361	3	-7.705406	-4.255104	2.397245	-0.305169	-8.265451	-9.022185	8.820003	6.286835	-3.687407	2.084982	2.397245	-0.305169
363	3	-3.668766	-2.853531	-3.390366	-0.892708	6.697310	6.582213	-8.064345	-0.892709	-3.677673	-6.911535	6.513604	5.947248
366	3	-2.277884	-11.400400	6.343763	7.083484	-2.085202	-8.114482	-4.274883	-2.946829	7.047874	4.992702	-9.100202	-2.946829
367	3	-4.001796	-5.100343	3.002089	-2.074433	-4.001796	-5.100343	-1.264025	-4.887107	5.157394	3.452614	-5.222657	-6.237809
370	3	6.278587	6.539035	-9.321968	-5.191754	-0.045841	-6.100666	4.276743	4.540460	-0.045841	-5.094333	-5.553330	-5.191749
376	3	-2.957424	-7.412393	6.330802	8.872993	-2.909360	-3.396525	-4.166553	-2.206470	7.374403	5.748975	-10.689561	-2.248393
379	3	8.080568	7.377877	-10.535923	-5.119776	1.758084	7.057826	-6.808313	-5.119774	-2.602387	-5.952121	4.218847	6.288717
385	3	-3.821346	-14.984332	8.991890	6.018435	-3.815632	-9.393424	-2.258648	-3.082713	6.424382	1.769967	-8.194274	-3.154764
386	3	-3.798328	-3.715316	-3.996494	-1.885331	-3.802397	-9.722496	5.715639	6.973136	5.612289	8.081019	-7.284826	-1.885355
390	3	-3.500966	-9.295737	4.309761	7.341751	-3.500965	-4.415410	-7.158304	-1.859245	5.215551	5.635357	-9.689376	-1.885564
392	3	-1.835974	-7.291111	-3.715551	-2.481860	-1.835974	-11.472233	7.436526	6.645508	6.741416	4.239423	-11.439196	-2.481861
394	3	-4.956349	-7.588167	7.014307	6.871312	4.609819	8.456608	-7.292633	-4.825921	-4.625125	-5.006838	4.716593	1.161907
395	3	-3.272679	-9.080556	6.708289	8.859158	6.003724	4.585680	-5.339052	5.190598	6.002752	1.876904	1.054446	8.858668
397	3	-1.966798	3.026791	1.102967	-4.381771	-8.439274	-3.022553	1.164948	-4.293969	-8.441312	-8.066241	6.932722	5.985453
400	3	-9.708387	-9.205632	-3.009730	-2.994476	-9.708387	-9.268599	3.049977	0.086499	-9.708387	-11.728134	7.041644	6.715807
401	3	-5.990233	-5.936093	-2.832130	-6.481153	-5.993129	-11.234838	7.884150	5.410572	7.030358	4.913114	-5.340884	-6.481153
402	3	-5.004300	-7.757649	-5.486120	-5.506651	7.204133	3.912210	-10.793903	-5.533591	-5.004300	-11.487468	4.874612	7.247523
405	3	-5.326252	-1.818657	-6.638464	-5.018618	-5.386342	-6.980892	6.104104	6.711334	5.441510	1.120494	-11.566533	-5.018618
407	3	-6.065196	-5.666071	-5.051091	-4.483053	-6.065196	-10.491176	5.918696	7.257918	4.786344	7.025764	-6.971652	-4.483053
408	3	-0.724425	5.609319	-7.288783	-6.655655	5.761281	6.502265	-10.724265	-6.655655	-7.273069	-5.961489	1.566591	5.897075
416	3	-2.813168	-6.170394	5.199928	5.644306	-2.813161	-4.275023	-3.532213	-1.537238	7.330515	7.754916	-9.507620	-1.537241
417	3	-6.284581	-2.654038	-1.393848	-8.784188	-6.284581	-2.654041	3.577554	-2.464131	-6.323557	-3.770145	7.092665	3.911608
419	3	5.413397	6.934858	-7.068622	-3.331912	-6.979134	-1.930819	-1.087672	-3.331351	-6.979188	-5.618861	8.208249	6.067731
422	3	6.610979	8.931025	0.022106	-5.386373	6.610963	6.516336	4.176507	6.246418	-0.859057	0.011071	6.580549	6.247505
425	3	-7.387045	-11.443692	7.459629	6.655835	-7.383340	-5.219464	1.375597	-1.287301	4.989392	7.041054	-9.019005	-5.652794
426	3	7.945093	4.976580	2.810460	8.392618	8.082137	6.513400	-4.539944	-3.898547	-0.508806	-4.872434	5.290034	8.392620
427	3	-7.071645	-9.220019	-3.734489	-6.407611	-7.071647	-9.220219	2.440923	-0.941499	-7.090173	-13.371716	5.176771	5.704009
430	3	7.085200	4.873461	0.507337	-3.562563	7.085200	4.873461	-3.991402	-4.155174	-1.360828	-5.053556	9.009991	6.855042
431	3	7.643502	5.335498	-11.432281	-3.990685	-2.202245	-5.352087	-5.583479	-3.988568	-2.254397	-9.669734	6.163412	5.706897
433	3	8.198508	6.766901	-10.304921	-5.023685	-1.475847	-3.935347	-3.752658	-5.023685	-2.345221	-8.812414	4.987793	6.004811
434	3	-5.229349	-7.711873	4.957255	-0.748818	-5.229349	-13.207712	7.933190	5.789478	5.476333	2.497296	-0.199731	-4.196681
435	3	-4.656805	-0.551888	9.127292	4.981671	8.083085	7.162317	-7.494521	-4.742023	8.070033	4.522941	3.583911	4.976338
437	3	-5.045007	-6.405061	-5.658310	-4.426325	5.867139	3.183168	-7.886888	-4.426325	-5.371422	-11.588704	4.988368	5.929671
440	3	1.190899	-1.168648	-3.852932	-7.586879	7.059682	6.373951	-11.138479	-7.586880	-2.991337	-1.415302	-3.852482	-7.586879
442	3	7.689962	6.494078	-7.749495	-4.790979	-3.559261	-6.054314	5.555463	5.603570	7.439294	3.561003	3.166460	5.481501
447	3	-5.564160	-6.450513	-2.577771	-3.032196	-5.564160	-12.969804	6.624265	7.604195	5.553032	4.849079	-9.386462	-3.032200
450	3	1.359856	-8.481401	7.364805	5.211311	7.477758	5.300727	-10.668986	-5.556890	1.364745	-3.423594	-4.878133	-5.556654
453	3	-4.966229	-2.291500	-7.303014	-2.262599	6.722337	6.176857	-13.448477	-2.262599	-5.246009	-2.800973	1.389887	3.027380
454	3	6.733067	0.896232	3.153013	7.868326	3.124411	-7.768906	4.160398	7.883021	7.061465	6.796346	-7.816556	-2.338654
456	3	-3.284842	-10.591479	7.712126	5.575059	-3.284842	-4.875197	-3.561935	-1.175407	7.315401	6.668901	-9.531692	-1.175437
458	3	6.363714	7.321456	-12.153036	-7.243126	-2.336382	-3.775019	-8.430202	-7.243100	1.438880	3.899486	-8.958945	-7.243113
464	3	-6.251371	-8.432409	8.277932	5.228963	6.202617	2.693476	4.788232	5.227388	6.202620	5.593369	-8.228327	-5.953279
467	3	-7.168513	-10.773425	8.341169	6.273712	5.009812	5.854635	-6.245111	-4.192408	-6.943389	-6.511296	-2.052190	-4.192406
470	3	5.968223	6.481146	-6.435721	-2.504497	-4.614827	-10.773189	6.747037	6.458502	-4.614827	-4.730968	-3.328066	-2.464689
472	3	-4.408833	-12.854031	8.776523	6.633853	6.326773	4.908266	-4.936992	-6.014724	-4.408833	-7.517944	-1.668763	-4.497690
473	3	-2.431928	-5.017860	7.341407	8.274815	-0.236200	0.585846	7.337440	8.274795	0.115681	5.066047	-4.721390	-0.946939
478	3	5.992599	5.646368	-10.725343	-9.639155	5.977931	-0.159454	-10.725343	-9.639155	-0.093255	-3.588946	-8.868113	-9.639155
482	3	-5.011890	-3.336447	-0.916095	-1.144361	-5.011892	-9.727344	5.655305	6.293180	6.037787	7.665470	-10.262318	-4.051612
