93	2	5.990489	7.039560	-12.149096	-2.464014	-3.867025	-7.752396	4.564941	6.599822
99	2	7.702166	9.162292	-13.475695	-7.289081	-0.244122	-2.756288	4.803699	5.076661
100	2	-4.598040	-12.366031	7.315190	5.127278	-4.598040	-8.172012	-0.051437	-3.628204
103	2	-5.187475	0.408090	3.964697	-3.428062	-5.187475	0.408090	-1.595706	-7.800041
105	2	-3.242037	-10.200670	7.350501	8.490754	6.119335	7.180379	-9.488831	-1.112645
107	2	8.091619	6.954247	-14.582338	-3.775790	-4.793002	-4.731786	-8.255256	-3.775790
113	2	-0.080026	-6.247870	-4.098778	-5.570836	-0.081973	-8.306682	6.104309	5.598859
116	2	3.810621	-7.505414	6.029462	8.085044	-0.623783	-10.682001	8.264397	8.092550
120	2	9.181691	5.119839	3.346590	6.568878	9.181801	7.220377	-7.552654	-6.080065
122	2	-4.933338	-2.359038	-7.275313	-10.867111	6.324432	5.216189	-13.340476	-10.867260
124	2	-6.347454	-12.616401	8.995549	7.881285	5.695626	4.661782	-4.734222	-3.040145
128	2	-5.573468	-4.824382	-5.485269	-0.328023	5.765317	6.024155	-8.569019	-0.328023
130	2	-6.769183	-4.244678	-7.715706	-0.535312	6.228173	5.160919	-12.664282	-0.558730
135	2	-3.253246	-4.005354	-8.926449	-8.121391	8.756352	6.170241	-13.567706	-8.121391
137	2	6.188154	7.785624	-10.916953	-2.434455	1.521900	-8.784776	6.993684	8.545018
147	2	-6.007989	-2.731930	0.664487	-2.866443	2.367367	3.057312	-7.502189	-6.363155
149	2	7.041058	6.155656	-10.591174	-6.343404	2.133821	-4.499067	4.919311	5.275465
154	2	-8.740312	-11.559923	4.813715	5.309900	-8.740312	-5.668490	-5.156314	-5.608491
163	2	-4.259961	-10.071886	-3.253804	-3.590374	-4.259961	-12.277683	8.816136	5.527560
167	2	4.488981	7.160567	-9.823718	-1.403921	-5.319251	-5.287165	-3.548280	-1.403921
173	2	-3.552511	-6.046583	3.820720	7.924981	5.863077	6.992660	-14.239201	-2.359229
181	2	7.027591	7.119027	-12.496791	-8.746862	-5.535610	-4.269973	-8.181261	-8.746862
183	2	6.677030	7.347453	-9.715358	-1.620159	-3.187886	-6.893641	5.372621	6.330502
184	2	-6.041504	-8.259654	8.361745	5.931236	-5.510422	-3.257708	6.835768	0.061254
186	2	-4.388050	-1.957868	-0.237019	-5.340672	4.509723	7.051475	-6.038813	-6.565758
189	2	-6.807951	-1.193600	2.748052	-0.129538	-1.341568	3.303505	2.748052	-0.129538
190	2	-8.186967	-7.784040	7.867923	8.326021	-8.186965	-5.893104	5.305672	2.178273
191	2	-2.530822	-10.889427	7.627678	6.334621	8.646078	6.572828	-8.556467	0.022095
193	2	6.443276	6.177025	-11.566363	-2.812542	0.022420	-4.865840	3.435359	6.117773
201	2	-4.652827	-9.696241	6.854158	7.697495	-4.652732	-3.872157	-3.969757	-0.071666
210	2	5.087832	7.273995	-6.955362	-2.138698	-6.813647	-6.018270	5.605920	5.043335
215	2	-4.380839	-11.170746	7.117471	6.412118	6.966679	4.761495	-5.050389	0.630605
220	2	8.983729	4.884221	-12.363046	-7.904223	-2.258959	-5.458867	-6.443814	-7.904223
222	2	-7.316640	-6.944607	5.493132	6.384027	4.062044	6.983704	-5.342955	-6.507362
225	2	-2.306512	-5.180920	-4.526281	-8.325844	5.159737	5.289661	-6.785544	-8.325844
226	2	7.485080	-7.290557	5.516044	7.743601	8.386452	4.977392	-1.681877	-2.380801
228	2	-8.320666	-4.981104	8.758025	6.916726	4.414410	4.474038	7.453854	6.916726
232	2	-1.081467	3.928032	-10.025016	-5.565288	-6.036722	-0.495350	-10.025015	-5.565288
237	2	-3.238186	-11.738612	9.446271	6.786942	5.904492	6.769756	-3.923130	0.202139
238	2	-7.227891	-4.606138	4.917335	5.812166	-2.925977	-1.329339	-2.437524	-3.020918
240	2	-5.977840	-11.048644	-6.987721	-0.984394	-5.977840	-17.120670	3.615328	6.422072
243	2	1.138548	-4.527268	-9.763083	-6.431457	7.236272	6.253421	-14.902311	-6.431457
251	2	-4.640713	-1.890291	-1.522134	-7.191605	6.979294	5.431338	-12.420653	-7.191740
266	2	8.650190	6.587287	-7.165702	-3.383388	-2.454170	-8.776646	6.412734	8.710334
271	2	6.772881	7.189067	-6.796906	-4.128039	6.499923	1.636398	4.547927	6.848243
274	2	-2.598194	-10.642995	8.203877	8.109927	9.550566	7.553937	-1.657020	-3.209761
282	2	-1.203587	-7.463455	5.210516	6.411852	6.910325	3.961805	-6.876583	3.936395
285	2	5.688976	6.890967	-7.467858	-10.803889	-5.586559	-4.673212	-5.448018	-10.709473
287	2	6.243240	7.772049	-9.418500	-3.988099	-3.859224	-9.422166	5.292398	7.748738
289	2	-2.516187	-7.574572	7.994725	6.824710	6.279877	4.924025	-3.028930	2.644107
290	2	-2.719904	-7.931169	5.916977	8.253028	5.630991	3.523633	-3.243047	5.739434
293	2	-7.118653	-9.267398	6.146527	8.041600	-7.036493	-2.302186	-1.318016	-3.271494
299	2	-7.187377	-5.761633	-4.052342	-5.421669	-7.187947	-12.156009	8.255602	7.328997
303	2	6.915254	7.276236	-9.368826	-5.505699	-3.842972	-4.655271	7.163037	5.467379
328	2	7.494822	3.599547	-4.792770	6.713572	-0.771196	-10.312035	5.696201	8.102223
329	2	-3.579631	1.981321	-4.658297	-4.525409	-8.576863	-8.089460	4.785783	7.207814
335	2	6.769574	7.176831	-9.026294	-3.830112	-2.849731	-8.300737	5.669312	6.347006
336	2	-5.159369	-10.424594	6.800940	7.412825	7.287233	6.834181	-7.778399	0.704922
343	2	6.299524	6.628530	-8.731912	-4.348196	-5.349996	-10.732492	6.279705	7.779088
348	2	7.997629	5.913826	-3.425145	-8.297558	-3.539138	-5.090331	5.843215	-3.762760
350	2	-3.488482	0.311302	-4.031620	-6.478972	-5.997137	-5.405609	7.328604	5.780204
351	2	-6.598945	-10.241948	7.105906	7.612047	5.869890	6.677496	-4.521130	-3.037316
354	2	6.922983	7.030019	-6.911107	1.200051	-4.159709	-9.771790	8.836394	9.003349
364	2	-3.162989	-8.764779	-4.231601	-8.597054	7.713618	3.522461	-6.565732	-8.597055
365	2	7.078930	8.497416	-2.933079	3.905729	-3.685454	-7.968112	4.044575	8.627273
373	2	5.851849	5.571349	-8.120650	-8.026432	-0.928672	-6.124006	8.039354	3.756061
375	2	-6.634079	-7.040699	-7.362136	-5.714165	6.219185	4.099731	-13.710371	-5.714165
378	2	8.081491	7.051800	-8.057256	-4.038790	1.864235	-2.802294	5.658648	5.836306
380	2	5.350236	5.690699	-7.374435	-6.156586	1.585055	-2.215667	-3.272438	-3.921689
381	2	-6.346248	-8.383793	-7.150409	-5.526478	-6.346248	-13.205855	5.869420	6.137217
387	2	-5.954135	-6.617155	7.650371	4.881369	2.492138	6.164127	-2.821851	-4.084467
388	2	-7.611426	-9.233647	9.229757	6.743926	5.014939	5.871774	-6.445927	-2.957203
391	2	8.920270	7.781061	-9.607420	-5.278774	3.426260	-2.249390	6.769670	7.174541
399	2	6.698686	8.974458	-9.906065	-6.456517	-2.886736	-1.836773	-3.458753	-6.333796
403	2	-1.869367	-8.321564	6.571190	8.395498	5.510705	3.480007	3.288739	8.314527
406	2	6.591110	7.874164	-8.617192	-5.534198	-6.354694	-9.282279	5.925769	6.383008
410	2	-5.916803	-6.738111	7.636496	9.203306	-5.916803	-4.425062	-4.022345	-1.548886
411	2	-4.474957	-7.192508	6.835204	6.120168	7.261129	5.135046	-1.067684	1.494942
412	2	-6.891607	-6.652576	-7.176742	-4.981213	-6.904486	-10.869202	2.651350	7.232127
413	2	-3.000565	-9.753596	7.247652	7.492133	7.240988	7.188464	-7.875675	-4.334108
424	2	6.316436	7.290900	-10.207043	-4.108062	-1.470434	-4.970288	4.960662	5.140861
428	2	-4.690429	-6.474408	3.020431	-1.334774	5.538609	3.743486	-7.910165	-6.862363
438	2	7.414118	4.913718	-6.041346	-3.371972	-2.629967	-8.522628	6.269130	6.251137
439	2	-5.434864	-7.233155	-3.021867	-5.208070	-5.435641	-11.322203	4.556803	6.305399
445	2	7.724081	7.361675	-9.647300	-5.136540	0.758886	-1.262744	-4.497113	-5.136540
451	2	-4.207276	-3.370890	6.867142	2.879898	6.866554	4.689641	-0.923036	-1.666173
455	2	-4.220132	-4.612312	7.328867	7.347605	4.248939	6.328488	-4.305803	-2.176387
457	2	-6.493333	-9.259198	-2.652697	-4.756943	-6.518199	-13.458193	6.903727	7.061559
459	2	-11.948463	-2.749844	-4.365791	-2.158852	-12.035231	-9.368126	6.939597	6.457025
463	2	-6.754098	-15.462098	6.393189	7.466036	-6.754078	-9.415399	-1.049061	-4.429019
465	2	6.295380	6.212639	-14.209196	-3.204840	-1.463537	-5.857069	2.103515	7.214977
466	2	-3.301813	-6.445465	-10.752839	-5.248295	6.641233	4.322563	-15.164583	-5.248295
474	2	-6.540955	-5.301827	-4.107489	-4.174358	-6.541384	-9.892009	6.568792	7.048491
477	2	5.199963	9.410422	-9.422997	-4.534645	-2.505392	-4.676497	6.953605	7.779154
479	2	8.584943	7.181360	-11.168262	-7.770012	-0.421241	-5.897663	6.637601	5.273159
481	2	-7.211592	-6.560262	-1.712827	-3.167600	5.644264	6.224387	-4.702284	-5.292240
484	2	6.946317	7.909136	-8.574828	-5.590277	-4.949271	-2.478015	-5.508288	-5.587143
485	2	6.593834	6.628194	-3.643938	0.104803	-4.768197	-6.183107	6.257321	8.483474
486	2	-4.325408	-11.962672	6.344921	5.657873	7.300595	5.169302	-8.137759	-0.625255
488	2	-4.840709	-9.860149	5.226050	2.870192	-4.840709	-6.285568	-6.311812	-8.653933
492	2	9.351862	6.941354	-5.496161	-3.344840	-3.571721	-11.857232	5.601498	8.133979
502	2	-6.488378	-4.051887	-6.142470	-8.708012	-6.488378	-4.051887	0.460145	-7.539972
509	2	6.495345	6.917715	-8.394604	-1.281934	-2.294483	-7.672016	7.487281	7.775321
523	2	-3.001686	-6.508381	3.549372	7.057442	6.225491	7.519420	-9.778535	-3.707070
524	2	9.811696	5.721145	-7.450202	-4.646424	4.703303	-2.475707	5.154674	6.122415
525	2	8.063482	8.083378	-5.797212	-4.582252	-2.502491	-7.413472	6.589322	7.028957
526	2	-5.349987	-10.189736	4.681138	8.588816	6.320347	6.572295	-9.873600	-2.668981
529	2	-5.754565	-4.119118	-0.259206	4.491341	-5.754565	-4.119343	6.817755	8.664015
531	2	-6.225492	-0.602012	-4.380056	-5.286351	6.155569	6.988291	-10.955974	-5.730883
532	2	6.730439	6.495266	-11.419158	-2.072777	-0.115345	-5.582574	6.233393	8.786438
538	2	-4.002711	-6.842259	-2.599796	-7.265249	6.518475	4.269269	-8.995894	-7.265251
539	2	-6.807997	-3.706815	-3.776701	-7.573906	5.542298	5.210622	-6.104942	-7.597407
542	2	-5.030809	-4.152802	-7.378152	-3.455986	-5.030809	-10.640496	4.729697	6.474954
545	2	-1.849489	3.719665	-4.848474	-4.458790	-3.378312	-6.966165	6.550487	7.258922
546	2	-8.255206	-5.192397	-2.192120	-4.797161	-8.255206	-7.431357	6.115502	6.278242
548	2	-8.985816	-11.333582	5.934222	7.892486	-6.001835	-4.355937	-5.000735	-1.728571
549	2	-6.355371	-8.055541	6.878944	2.914266	5.305184	5.558116	-5.016411	-7.462032
553	2	6.710645	9.076879	-3.661152	-2.642923	-4.115876	-6.070534	7.137198	7.482644
559	2	6.392916	8.551637	-11.710131	-4.814297	-4.848908	-0.555539	-5.101614	-4.814297
567	2	-5.252219	-8.333993	-5.374149	-6.526744	-5.252228	-14.893298	4.461094	5.811999
572	2	-3.105496	-8.681111	4.869600	6.783534	7.233654	6.093695	-4.662043	-2.511034
573	2	6.499262	6.096967	-7.840057	-2.196133	6.499262	5.855593	-2.699126	3.866563
576	2	-3.887496	-11.470857	7.444629	6.422743	6.577400	5.760084	-4.852062	-4.766366
580	2	3.139433	4.345057	-11.769358	-6.284532	-5.181306	-5.180572	-9.132219	-6.284532
588	2	-6.927581	-10.559338	3.530712	6.683668	6.004708	6.169847	-7.765384	0.542749
592	2	-2.605481	-9.788418	4.456441	8.259574	-2.605351	-3.533502	-6.520282	-3.785589
593	2	6.615467	5.555652	-12.963891	-5.030055	-4.409486	-6.051470	-8.558579	-5.030055
597	2	-6.059522	-6.009226	-6.515102	-2.590880	-6.280710	-12.281396	6.505726	6.952778
602	2	-5.872757	-2.081635	6.883139	5.497011	-3.377461	2.892042	-0.479757	-4.554402
605	2	6.810048	7.444800	-8.406064	-6.245468	-3.265416	-3.866120	-5.524896	-6.245461
608	2	-6.093470	-1.996153	-5.355898	-4.826378	-6.093471	-2.157949	4.236172	1.242318
614	2	-5.352864	-2.634209	5.350193	4.350618	7.026897	8.165012	-7.611789	3.093121
616	2	-5.353741	-6.208337	-1.674505	-3.599902	-5.354009	-11.367242	7.754021	5.925406
618	2	-6.864613	-9.432781	7.263084	8.209378	5.833271	6.933774	-6.761724	-2.840263
633	2	7.832364	7.837343	-5.378472	-7.645277	7.832364	7.353495	4.801192	4.295663
634	2	-0.213372	-9.554098	-3.841292	-5.204177	-0.213372	-13.334129	7.863605	5.912676
638	2	-10.258607	-6.143074	-4.560503	2.118370	-10.258618	-10.850809	6.509783	8.290453
642	2	6.756962	4.324112	-9.385898	-6.267114	-3.913693	-5.277286	-4.850067	-6.267114
646	2	-9.350131	-6.536728	6.586932	8.222923	2.951870	5.930292	-0.655070	1.238048
647	2	6.257024	6.464799	-11.514953	-5.901791	0.978714	-4.468288	-11.493852	-5.901791
649	2	7.785546	7.732017	-11.727995	-6.462937	-1.911991	-1.550700	-5.437579	-6.254197
659	2	7.889443	8.073608	-11.111934	-6.718504	-3.948648	-9.591213	4.678385	6.325277
668	2	5.939362	6.204814	-8.006547	-2.749633	-3.177812	-9.429948	6.059879	6.997690
674	2	3.643038	5.920876	-7.735281	-7.031057	-4.458494	-4.310605	6.660075	5.524052
677	2	7.753480	5.192163	-10.250529	-2.531055	-0.916305	-1.883868	6.498735	4.987084
679	2	-3.919617	-7.742382	6.632394	7.905158	-3.919614	-2.222675	-6.481299	-0.933015
682	2	-1.282508	-8.588502	8.942304	5.578525	-1.281215	-6.451948	7.510888	0.724558
689	2	-7.483411	-11.212198	5.812164	5.684334	-7.483411	-6.683411	-5.310840	-2.949043
690	2	-5.459192	-5.767064	3.892175	1.360793	6.796540	6.970283	-6.088482	-1.876401
691	2	-1.670714	-0.460411	-8.022423	-0.863409	-1.671626	-5.596390	3.995021	6.787949
694	2	-5.922299	-7.195113	-3.034400	-6.761437	-6.239551	-11.320511	6.903562	5.465809
695	2	5.589114	6.568462	-7.302356	-7.816115	-6.704655	-5.510830	1.822392	-3.903484
698	2	6.509072	5.104326	-11.162882	-4.805429	-0.433772	-3.821680	-6.021213	-4.805427
705	2	-4.604096	-8.760865	6.735000	6.486511	-4.604096	-8.760301	0.522291	5.416252
711	2	-4.364102	-6.316898	-5.844527	-4.925696	6.666298	4.953772	-11.074111	-4.925696
712	2	6.829474	7.970826	-9.456216	-1.386373	-6.292407	-6.274876	5.798369	7.016439
713	2	-2.144889	-2.479295	4.957622	6.955192	6.748588	6.432591	-10.501595	0.593360
716	2	-5.391652	-1.594648	5.845278	7.353716	6.227304	4.394505	-1.713122	7.288549
719	2	-1.497176	-9.043971	3.518985	6.726973	6.318668	4.962895	-7.954936	-4.603278
721	2	-3.622336	0.450789	1.667381	-3.097179	3.973518	5.992457	0.466349	-3.790047
725	2	-0.356285	-6.726528	-0.578465	8.845500	-0.356285	-6.747412	5.068773	9.179750
729	2	-0.349297	-5.358850	-5.738903	-7.747491	6.394555	6.211435	-12.119473	-7.752321
731	2	-2.943616	-5.113890	5.387253	-1.056078	7.989720	4.968142	-6.148319	-6.242306
744	2	-4.308886	-5.563305	6.766598	7.072621	6.048966	7.723866	-11.899629	-3.941209
746	2	-2.836085	-2.449501	-3.227506	-5.851377	6.548964	4.578915	-9.043707	-6.122083
749	2	-2.546731	-13.380145	6.325393	4.889099	-2.546704	-8.650842	-5.478194	-6.489371
754	2	-4.957424	-7.358899	5.813222	7.717061	4.743591	3.233262	-2.389350	6.047130
755	2	-2.182239	-11.143817	6.244200	8.304469	7.752438	5.877437	-6.879582	-0.338661
757	2	7.202679	8.220753	-11.477709	-3.800858	0.526331	-5.182330	7.211900	6.138641
759	2	-8.225970	-5.943336	-2.609647	-4.059406	-8.225970	-11.721618	7.095255	6.332419
760	2	-6.269061	-4.884501	-2.964249	-5.750985	5.780850	6.975848	-7.457297	-5.751451
766	2	-1.841965	2.038035	-6.142265	-6.349641	-6.966985	-6.215723	3.512430	4.701741
767	2	-8.917509	-4.392892	-2.973384	-6.106449	-8.917510	-10.187905	6.500570	3.165634
771	2	-7.488760	-6.099791	2.193915	-2.476019	-7.488760	-10.220328	7.495801	6.219747
772	2	6.530584	3.650402	-12.222279	-7.593309	-5.750747	-4.838928	-7.714334	-7.593262
776	2	2.503806	-9.797222	6.616893	7.081549	2.514344	-6.373081	-5.472007	0.125485
778	2	-4.822180	-3.608770	-1.803802	-8.001046	4.873196	5.755163	-7.289758	-9.788455
798	2	-5.846552	-11.067383	6.322892	6.875283	6.669435	6.050484	-5.132027	3.177062
800	2	-6.080381	-5.090567	-11.142917	-4.610621	6.801976	6.495749	-16.975150	-4.622434
805	2	8.569316	7.454142	-8.744027	-2.340084	-2.594107	-8.039256	6.104860	9.906434
810	2	8.225572	3.088996	-6.908612	-5.391158	-4.704596	-12.118107	7.588186	7.036429
813	2	-1.312225	-9.286807	6.631472	8.470707	8.012337	2.627969	-7.529116	-1.096389
817	2	5.382592	6.045166	-11.994282	-3.323788	-5.127533	-5.707401	4.247856	6.836536
818	2	-4.171379	-7.978209	6.313717	8.377331	5.460214	4.143428	-6.298089	3.184821
834	2	6.600349	7.554996	-12.044529	-11.536216	-0.224600	-3.903849	-6.174589	-11.535383
836	2	7.646248	3.080091	4.661762	7.021249	-3.491021	-5.669178	8.598242	7.022045
841	2	-3.847000	-10.230843	5.624219	6.183219	5.988104	3.964823	-6.594497	2.739724
843	2	-3.838603	-8.394598	7.812219	6.339570	4.736020	8.017351	-4.003736	-5.057801
848	2	6.208081	0.803005	-6.754313	-5.979557	6.807267	3.074687	-7.143580	-5.979557
849	2	-2.400316	-10.614793	8.412909	6.630156	7.825967	6.809873	-4.006173	1.935444
856	2	-3.574176	3.366342	-5.596112	-1.417035	-9.317531	-6.611364	6.149328	8.610481
857	2	6.018555	4.946694	2.135506	5.106071	6.018555	6.951310	-8.781055	-5.265258
859	2	-6.215329	-8.201765	8.901224	9.026756	5.888494	7.123595	-2.516005	-2.553420
863	2	-3.899190	-12.484474	6.697536	7.805579	-3.899189	-7.374492	-2.964775	-3.020159
864	2	-4.532781	-10.983753	7.380718	7.606503	6.217139	5.895326	-6.671105	-2.635123
869	2	7.500106	8.264752	-11.205868	-4.621920	-0.960853	-6.171995	6.066093	7.251365
875	2	-5.068060	-14.424532	9.029003	7.675042	-5.068012	-8.822390	-0.581744	-5.126637
880	2	-1.865124	6.085925	-5.280515	-7.239751	-1.865418	5.973151	3.931365	1.738304
885	2	-5.537352	-10.381017	6.716834	7.362452	6.313013	6.363294	-11.986592	-2.830702
891	2	-6.779240	-0.145894	-5.087778	-4.422305	2.826884	3.870772	-5.423414	-4.422305
900	2	-4.396005	-7.052017	-5.114842	-5.212499	-4.396896	-11.433508	4.407791	6.052485
905	2	7.084461	3.079735	-7.191646	-9.163080	-3.773222	-8.871572	-5.794166	-8.866287
912	2	-4.229328	-5.609594	-5.910684	-5.026902	6.070734	6.314389	-9.442880	-5.028318
915	2	-1.407804	-11.020240	6.236876	6.991458	4.539342	-4.890577	4.771716	6.960200
916	2	6.360082	6.912787	-12.668127	-4.936598	2.365721	-2.383638	-11.881484	-4.936598
922	2	-4.719667	-12.053193	7.239748	6.952166	7.003581	6.125040	-6.996707	-1.493186
923	2	-6.395685	-8.664316	7.760265	6.450354	6.224728	8.320825	-1.534208	-2.591666
924	2	8.482768	6.770599	-8.875485	-3.548669	-4.720369	-2.916897	7.308280	5.826363
931	2	-4.584085	-10.216679	4.619974	2.389510	-4.584164	-12.875013	6.837395	5.052789
932	2	-6.950278	-7.356045	6.556257	6.424873	-6.950278	-3.796817	-4.911435	-4.516734
936	2	9.011471	7.225917	-11.723117	-3.807627	-2.795743	-8.417558	6.703240	6.685111
954	2	-7.895301	-4.463614	-6.592697	-6.132584	-7.964699	-11.081515	2.603138	5.310821
959	2	-5.539822	-11.397125	4.248434	7.766078	6.306843	4.352114	-6.571549	4.997072
965	2	-4.779775	-6.863140	-5.498856	-6.659063	6.334119	3.483039	-11.063978	-6.878102
970	2	-5.342874	-5.567989	8.594035	7.914437	6.162182	4.386388	7.004821	7.914434
975	2	-8.410111	-1.401463	-5.768328	-6.646884	-8.446941	-2.725949	6.444127	3.963059
977	2	-6.619947	-7.933941	6.894625	6.984024	4.929890	2.012522	4.660716	6.982032
979	2	-5.100387	-10.886296	8.390367	7.422131	5.396174	4.574016	-6.693023	-3.624909
982	2	-8.362892	-10.060324	7.795738	8.356169	-2.412705	2.470949	-3.647116	-1.098637
983	2	-5.472547	-4.850541	-5.522644	-7.735991	-5.747576	-11.699573	5.838850	4.670886
984	2	6.755756	5.415223	-11.355311	-5.687909	3.554583	-5.546948	3.426126	6.940910
986	2	7.030965	4.707850	-12.227488	-8.052512	-1.737197	-6.413693	-6.502299	-8.052512
997	2	-3.997270	-9.297173	-5.746826	-5.319260	-3.997270	-14.869477	3.853471	6.332710
998	2	5.653710	5.493488	-5.360690	-5.095203	-4.492924	-6.409113	-3.783201	-5.087076
